provider_name,website_url,domain,directory_source,directory_detail_url,source_url,address,phone,email,confidence,notes
Pedicurex,https://www.pedicurex.nl,pedicurex.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/medisch-pedicurepraktijk-pedicurex-den-haag-10033054,https://pedicurex.nl,Adres Pedicurex Prinsegracht 184 a 2512 GG Den Haag tel 06 2810 4537 of marta@pedicurex.nl,,marta@pedicurex.nl,0.70,No central phone number detected.
"Performance Guys, locatie Den Haag",https://performanceguys.nl/,performanceguys.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-performance-guys-locatie-den-haag-den-haag-10009783,https://performanceguys.nl/pages/location,"Fagelstraat 71, 1052 EZ Amsterdam",,,0.40,No central phone number detected. | No central email address detected.
Pesachcare,https://www.pesachcare.nl/,pesachcare.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/wijkverpleging-pesachcare-den-haag-10020232,,,,,0.00,No HTML pages were fetched.
"Philadelphia Zorg West, Woonlocatie Hagehorst",http://www.philadelphia.nl,philadelphia.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/wonen-voor-mensen-met-een-beperking-philadelphia-zorg-west-woonlocatie-hagehorst-den-haag-7893,https://www.philadelphia.nl/contact,"Amersfoort Wijersstraat 1, 3811 MZ Amersfoort",08000830,crediteuren@philadelphia.nl,1.00,
"Phizi, locatie Statenkwartier",www.phizi.nl,phizi.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/overige-kliniek-phizi-locatie-statenkwartier-den-haag-10027056,https://phizi.nl,AGB Code: 22220799 Vestigingsadres: Laan van Kronenburg 14 1183 AS Amstelveen Voor NIET-medische vragen: T. 020 - 24 44 871 E.,0202444871,info@phizi.nl,1.00,
Phyodos Fysiotherapie,http://www.phyodos.nl,phyodos.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-phyodos-fysiotherapie-den-haag-193452,http://phyodos.nl,Denenburg 41 2591 AA 's-Gravenhage,,,0.40,No central phone number detected. | No central email address detected.
Physi.Yoga,https://www.physi.yoga,physi.yoga,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-physi-yoga-den-haag-10026529,https://physi.yoga,"Van Diemenstraat 202, kamer 1.2, 2518 VH Den Haag",+31616227225,christel@physi.yoga,1.00,
Podologiepraktijk Johan Wassenaar,http://www.johanwassenaar.nl,johanwassenaar.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/podologiepraktijk-podologiepraktijk-johan-wassenaar-den-haag-3042576,http://johanwassenaar.nl,,0703637519,,0.30,No postal address detected. | No central email address detected.
"Podologie praktijk Van der Plas, locatie Den Haag",https://www.praktijkpodologie.nl/,praktijkpodologie.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/podologiepraktijk-podologie-praktijk-van-der-plas-locatie-den-haag-den-haag-10023161,https://praktijkpodologie.nl,2321 BM te Leiden ​,+31622595854,,0.70,No central email address detected.
Podopraktijk Haaglanden,https://www.podopraktijkhaaglanden.nl,podopraktijkhaaglanden.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/medisch-pedicurepraktijk-podopraktijk-haaglanden-den-haag-10036604,https://podopraktijkhaaglanden.nl,Gezondheidscentrum Haringkade 2 ​2584 EB Den Haag ​ 070 - 221 00 75,0853038213,,0.70,No central email address detected.
"PodoPro Den Haag, locatie Badhuisweg",https://www.podopro.nl,podopro.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/podotherapiepraktijk-podopro-den-haag-locatie-badhuisweg-den-haag-10009595,https://podopro.nl,Voetspecialisten Rooseveltlaan 78 1078 NM Amsterdam Nederland,0850080102,info@podopro.nl,1.00,
Podotherapie Binckhorst,https://www.podotherapiebinckhorst.nl/,podotherapiebinckhorst.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/podotherapiepraktijk-podotherapie-binckhorst-den-haag-10025354,https://podotherapiebinckhorst.nl/contact,Binckhorst Mercuriusweg 37 2516 AW Den Haag,+31641216313,info@podotherapiebinckhorst.nl,1.00,
Podotherapie Boonacker,http://www.podotherapieboonacker.nl,podotherapieboonacker.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/podotherapiepraktijk-podotherapie-boonacker-den-haag-3003061,https://www.podotherapieboonacker.nl/contact/,2552 AK Den Haag,,info@podotherapieboonacker.nl,0.70,No central phone number detected.
"Podozorg Den Haag, Podologen",http://www.denhaag.podozorg.nl,denhaag.podozorg.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/podologiepraktijk-podozorg-den-haag-podologen-den-haag-3042213,,,,,0.00,No HTML pages were fetched.
"Polymaat, locatie Den Haag",http://www.polymaat.nl,polymaat.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/wijkverpleging-polymaat-locatie-den-haag-den-haag-3059467,,,,,0.00,No HTML pages were fetched.
Praktijk 28,https://www.praktijk28.nl/,praktijk28.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/oefentherapiepraktijk-praktijk-28-den-haag-10023141,https://praktijk28.nl,Amsterdamse Veerkade 28 2512 AJ Den Haag,+31703466643,,0.70,No central email address detected.
Praktijk Bert Krapels,http://www.bertpsychotherapeut.nl,bertpsychotherapeut.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-praktijk-bert-krapels-den-haag-3023007,,,,,0.00,No HTML pages were fetched.
Praktijk Chin A Paw,http://www.acupunctuurgezondheidscentrum.nl,acupunctuurgezondheidscentrum.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/huisartsenpraktijk-praktijk-chin-a-paw-den-haag-251587,,,,,0.00,No HTML pages were fetched.
Praktijk de Cirkel,http://www.cirkelzorg.nl,cirkelzorg.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-de-cirkel-den-haag-3026728,http://cirkelzorg.nl,Cirkel Treslonglaan 19 2548 RS Den Haag info,0703937993,info@cirkelzorg.nl,1.00,
"Praktijk Eerden, praktijk voor psychiatrie, psychotherapie en counseling E.A.M.G. Eerden",http://www.praktijkeerden.nl,praktijkeerden.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychiatriepraktijk-praktijk-eerden-praktijk-voor-psychiatrie-psychotherapie-en-counseling-e-a-m-g-eerden-den-haag-3041894,,,,,0.00,No HTML pages were fetched.
Praktijk Janet van den Broek,http://www.janetvandenbroek.nl,janetvandenbroek.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/oefentherapiepraktijk-praktijk-janet-van-den-broek-den-haag-3056842,http://janetvandenbroek.nl,Loket van Janet Lange Voorhout 92 2514 EJ Den Haag +31 6 38 48 33 07 contact@loketvanjanet.nl,+31638483307,,0.70,No central email address detected.
"Praktijk Lippe Biesterfeldweg, praktijk voor fysiotherapie en logopedie",http://www.praktijk-lippebiesterfeldweg.nl,praktijk-lippebiesterfeldweg.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-lippe-biesterfeldweg-praktijk-voor-fysiotherapie-en-logopedie-den-haag-193546,,,,,0.00,No HTML pages were fetched.
Praktijk Logopedie J.M. Hoogeveen,https://logopediehoogeveen.nl/,logopediehoogeveen.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/logopediepraktijk-praktijk-logopedie-j-m-hoogeveen-den-haag-10020731,https://logopediehoogeveen.nl,Leidschendam Venestraat 22 2266 BA Leidschendam T,0703175848,info@logopediehoogeveen.nl,1.00,
Praktijk M.G. Klatte,http://www.moeiteloosgezond.nl,moeiteloosgezond.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/artsenpraktijk-voor-alternatieve-geneeskunde-praktijk-m-g-klatte-den-haag-228693,http://moeiteloosgezond.nl/contact/,Klatte Binnenweg 1 3911XD Rhenen,,info@moeiteloosgezond.nl,0.70,No central phone number detected.
Praktijk Nilan,http://www.praktijknilan.nl,praktijknilan.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/logopediepraktijk-praktijk-nilan-den-haag-3002196,http://praktijknilan.nl/contact/,Diamanthorst 189 2592 GE Den Haag Tel: 070 – 3 85 90 26,0707528000,,0.70,No central email address detected.
Praktijk Re-Balance-Therapy,http://www.re-balance-therapy.nl,re-balance-therapy.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-re-balance-therapy-den-haag-3055301,http://re-balance-therapy.nl/contact.html,Appelstraat 76 2564 EH Den Haag,,,0.40,No central phone number detected. | No central email address detected.
"Praktijk R en R, locatie Den Haag",http://www.praktijk-rr.nl,praktijk-rr.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-r-en-r-locatie-den-haag-den-haag-3048258,,,,,0.00,No HTML pages were fetched.
"Praktijk Schmitz, locatie Den Haag",https://machteldschmitz.nl/,machteldschmitz.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/logopediepraktijk-praktijk-schmitz-locatie-den-haag-den-haag-10014776,https://machteldschmitz.nl,"Haag Danckertsstraat 88, 2517 TK Maandag",,info@machteldschmitz.nl,0.70,No central phone number detected.
Praktijk Steph Breukel,http://www.laancopespsychologen.nl,laancopespsychologen.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-praktijk-steph-breukel-den-haag-3057493,,,,,0.00,No HTML pages were fetched.
Praktijk Vergne,http://www.praktijkvergne.nl,praktijkvergne.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-praktijk-vergne-den-haag-3049422,https://praktijkvergne.nl/contact/,Harriët Freezerhof 32 2492 JD Den Haag,0707709060,info@praktijkvergne.nl,1.00,
Praktijk Voetzorg Optimaal,https://www.voetzorgoptimaal.nl,voetzorgoptimaal.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/medisch-pedicurepraktijk-praktijk-voetzorg-optimaal-den-haag-10031254,,,,,0.00,No HTML pages were fetched.
Praktijk voor Acupunctuur en Bioresonantie,http://dokter.soema.nl,dokter.soema.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/artsenpraktijk-voor-alternatieve-geneeskunde-praktijk-voor-acupunctuur-en-bioresonantie-den-haag-3025891,,,,,0.00,No HTML pages were fetched.
"Praktijk voor acupunctuur, haptonomie en coaching Tineke Lageveen",http://www.tinekelageveen.nl,tinekelageveen.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-voor-acupunctuur-haptonomie-en-coaching-tineke-lageveen-den-haag-3033461,,,,,0.00,No HTML pages were fetched.
Praktijk voor Fysiotherapie A.A. Mouwen,http://www.aamouwen.nl,aamouwen.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-voor-fysiotherapie-a-a-mouwen-den-haag-193572,http://aamouwen.nl,Doornstraat 160 2584AN Den Haag,,info@aamouwen.nl,0.70,No central phone number detected.
Praktijk voor Fysiotherapie en Manuele Therapie Meppelweg,https://www.meppelweg.nl/,meppelweg.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-voor-fysiotherapie-en-manuele-therapie-meppelweg-den-haag-10008051,,,,,0.00,No HTML pages were fetched.
Praktijk voor fysiotherapie en oefentherapie Bioch//Van der Lans Den Haag,https://www.biochvanderlansfysiotherapie.nl/,biochvanderlansfysiotherapie.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-voor-fysiotherapie-en-oefentherapie-bioch-van-der-lans-den-haag-den-haag-117102,,,,,0.00,No HTML pages were fetched.
Praktijk voor Fysiotherapie Lage Veld,http://www.fysiolageveld.nl,fysiolageveld.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-voor-fysiotherapie-lage-veld-den-haag-3027620,http://fysiolageveld.nl,Wenenweg 3 2548 TX Den Haag,0703350020,uwfysio@fysiolageveld.nl,1.00,
Praktijk voor fysiotherapie & manuele therapie Zeeheldenkwartier,https://www.fysiotherapiezeeheldenkwartier.nl/,fysiotherapiezeeheldenkwartier.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-voor-fysiotherapie-manuele-therapie-zeeheldenkwartier-den-haag-3023821,https://fysiotherapiezeeheldenkwartier.nl,2513 GM Den Haag,0703454568,info@fysiotherapiezeeheldenkwartier.nl,1.00,
Praktijk voor Fysiotherapie van Holk,http://www.fysioholk.nl,fysioholk.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-voor-fysiotherapie-van-holk-den-haag-193478,http://fysioholk.nl,"Fysio Holk Frederik Hendrikplein 50 , 2582 BA Den Haag T 070 355 86 89 E info@fysioholk.nl",0703558689,info@fysioholk.nl,1.00,
Praktijk voor Huidtherapie Dermara,http://www.dermara.nl,dermara.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/huidtherapiepraktijk-praktijk-voor-huidtherapie-dermara-den-haag-3034198,,,,,0.00,No HTML pages were fetched.
Praktijk voor Integratieve Psychologie,http://www.koradijkshoorn.nl,koradijkshoorn.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-praktijk-voor-integratieve-psychologie-den-haag-3022975,http://koradijkshoorn.nl/contact-opnemen/,,+31207943856,,0.30,No postal address detected. | No central email address detected.
Praktijk voor Mondhygiëne G.L.L. Kiem,http://www.gezondgebit.nl,gezondgebit.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/mondhygienistenpraktijk-praktijk-voor-mondhygiene-g-l-l-kiem-den-haag-3053784,http://gezondgebit.nl,Boekhorststraat 111 2512 CM Den Haag,0703886542,,0.70,No central email address detected.
Praktijk voor Mondhygiëne Nancy Lahnstein,http://www.uwmondhygiene.nl,uwmondhygiene.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/mondhygienistenpraktijk-praktijk-voor-mondhygiene-nancy-lahnstein-den-haag-3051764,,,,,0.00,No HTML pages were fetched.
Praktijk voor natuurgeneeskunde en bioresonantie,http://www.lemmensarts.nl,lemmensarts.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/artsenpraktijk-voor-alternatieve-geneeskunde-praktijk-voor-natuurgeneeskunde-en-bioresonantie-den-haag-252037,http://lemmensarts.nl,n? Neem contact met ons op.. DomeinGuru B.V. - Lireweg 32 - 2153PH - Nieuw-Vennep - Telefoon: +31(0)252-622153 - KVK: 34256707,0135850916,,0.70,No central email address detected.
Praktijk voor Orthopedische Manuele Therapie en Fysiotherapie Ypenburg,http://www.mtcdelft.nl,mtcdelft.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-voor-orthopedische-manuele-therapie-en-fysiotherapie-ypenburg-den-haag-3024181,https://mtcdelft.nl/contact/,"Marshalllaan 1, 2625 GX Delft Telefoon",0152628160,info@mtcdelft.nl,1.00,
Praktijk voor Osteopathie Admiraal,http://www.admiraalosteopathie.nl,admiraalosteopathie.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-praktijk-voor-osteopathie-admiraal-den-haag-193372,http://admiraalosteopathie.nl,2518 VH Den Haag,,caroline@admiraalosteopathie.nl,0.70,No central phone number detected.
Praktijk voor Psychologische Zorg,https://psychologischezorg-denhaag.nl/,psychologischezorg-denhaag.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-praktijk-voor-psychologische-zorg-den-haag-10012190,https://psychologischezorg-denhaag.nl/mijn-praktijk/locatie-route/,Duinstraat 23 2584 JV Den Haag T,,info@psychologischezorg-denhaag.nl,0.70,No central phone number detected.
Praktijk voor psychotherapie Drs Else Gigase,http://www.elsegigase.praktijkinfo.nl,elsegigase.praktijkinfo.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-praktijk-voor-psychotherapie-drs-else-gigase-den-haag-3023190,,,,,0.00,No HTML pages were fetched.
Praktijk voor Psychotherapie Kathleen Vanheusden,http://www.psychotherapiepraktijkvanheusden.nl/,psychotherapiepraktijkvanheusden.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-praktijk-voor-psychotherapie-kathleen-vanheusden-den-haag-10008881,https://www.psychotherapiepraktijkvanheusden.nl/aanmelden/,2271 EG Voorburg,,,0.40,No central phone number detected. | No central email address detected.
Praktijk voor psychotherapie Schipper,http://www.schipper-en-molhoek.nl,schipper-en-molhoek.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-praktijk-voor-psychotherapie-schipper-den-haag-3023148,http://schipper-en-molhoek.nl/informatie.html,2517 JC Den Haag,,,0.40,No central phone number detected. | No central email address detected.
Praktijk voor Sport- en Gezondheidspsychologie Marieke Bender,http://www.mariekebender.nl,mariekebender.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-praktijk-voor-sport-en-gezondheidspsychologie-marieke-bender-den-haag-3064031,http://mariekebender.nl/index.php/contact-us,"Sweelinckplein 46, 2517 GP Den Haag",0703469669,,0.70,No central email address detected.
Prins Hendrik Fysiotherapie,http://www.fysiotherapiepraktijk.nl,fysiotherapiepraktijk.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/fysiotherapiepraktijk-prins-hendrik-fysiotherapie-den-haag-193480,http://fysiotherapiepraktijk.nl,Prins Hendrikstraat 184 2518 HZ Den Haag,0703457407,,0.70,No central email address detected.
Proactiv Zorg,http://proactivzorg.com,proactivzorg.com,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/wijkverpleging-proactiv-zorg-den-haag-10025798,,,,,0.00,No HTML pages were fetched.
"Pro Geria Thuiszorg, regiokantoor Den Haag",http://www.progeria.nl,progeria.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/wijkverpleging-pro-geria-thuiszorg-regiokantoor-den-haag-den-haag-856,,,,,0.00,No HTML pages were fetched.
ProVitalis,https://provitalisggz.nl,provitalisggz.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/ggz-provitalis-den-haag-10087687,https://provitalisggz.nl,"Maanweg 58a, 2516 AA Den Haag",0702230561,info@provitalisggz.nl,1.00,
"Psilence, praktijk voor psychiatrie en psychotherapie",http://psilence.nl,psilence.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychiatriepraktijk-psilence-praktijk-voor-psychiatrie-en-psychotherapie-den-haag-3063699,http://psilence.nl,Koningin Emmakade 107 2518 RN Den Haag,,wittstock@psilence.nl,0.70,No central phone number detected.
Psychologenpraktijk Huffstadt,http://www.charleshuffstadt.nl,charleshuffstadt.nl,ZorgkaartNederland,https://www.zorgkaartnederland.nl/zorginstelling/psychologiepraktijk-en-psychotherapiepraktijk-psychologenpraktijk-huffstadt-den-haag-3050757,https://www.charleshuffstadt.nl/contact,,+310616982586,,0.30,No postal address detected. | No central email address detected.
